booking_id,user_id,technician_id,service_category,problem_description,booking_date,status,final_cost,rating,simulated_distance_deg
5281,317,69,dish,Need TV wall mounted in the living room.,2025-07-18 15:28:19.898493,Completed,241,4.0,0.0229
5282,307,96,dish,"Dish was damaged in wind storm, needs fixing.",2025-07-11 15:28:19.898493,Completed,240,4.0,0.1313
5283,357,99,dish,Hide TV cables inside the wall for clean look.,2025-09-05 15:28:19.898493,Canceled,0,,0.0327
5284,138,182,painter,Exterior balcony walls need weather-resistant paint.,2025-05-02 15:28:19.898493,Completed,1392,4.0,0.0371
5285,185,167,plumbing,The toilet won't flush properly.,2026-02-08 15:28:19.898493,Completed,608,4.0,0.4065
5286,178,194,fridge/freezer,"Freezer frost buildup, can't close the door.",2026-03-18 15:28:19.898493,Completed,238,5.0,0.0437
5287,312,35,carpentry,"Front door lock mechanism is jammed, door won't open.",2026-01-06 15:28:19.898493,Canceled,0,,0.2833
5288,32,189,electrical,Sparking sound coming from the wall outlet.,2025-06-18 15:28:19.898493,Completed,374,3.0,0.4243
5289,105,85,plumbing,The toilet won't flush properly.,2026-01-05 15:28:19.898493,Completed,262,4.0,0.0191
5290,330,193,plumbing,The water heater is making strange noises and water is cold.,2025-09-27 15:28:19.898493,Completed,684,4.0,0.0425
5291,429,43,fan,Ceiling fan wobbling dangerously when spinning.,2025-06-01 15:28:19.898493,Completed,496,4.0,0.004
5292,318,174,painter,Textured wall finish for the bedroom.,2025-04-21 15:28:19.898493,Canceled,0,,0.1622
5293,258,110,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2026-03-15 15:28:19.898493,Canceled,0,,0.1328
5294,341,61,carpentry,Need custom shelves built for the living room.,2026-02-06 15:28:19.898493,Completed,928,4.0,0.2675
5295,60,77,painter,Fill holes and repaint where old shelves were mounted.,2025-10-08 15:28:19.898493,Completed,516,3.0,0.3406
5296,148,119,fan,Bathroom exhaust fan is very noisy.,2025-05-04 15:28:19.898493,Completed,1190,5.0,0.3867
5297,349,102,fan,Need ventilation fan installed in windowless room.,2025-06-14 15:28:19.898493,Completed,896,5.0,0.0448
5298,299,14,fridge/freezer,"Freezer not freezing, ice cream melting.",2026-02-15 15:28:19.898493,Completed,472,4.0,0.0356
5299,242,127,carpentry,Antique wooden table has cracks and needs restoration.,2025-08-22 15:28:19.898493,Completed,1200,3.0,0.1468
5300,392,34,air condition,"AC not cooling, probably needs freon refill.",2025-12-09 15:28:19.898493,Canceled,0,,0.0483
5301,303,84,electrical,Need to install new LED light fixtures in the kitchen.,2025-08-10 15:28:19.898493,Completed,468,4.0,0.2347
5302,26,150,oven/cooker,Stove top electric coil needs replacement.,2025-10-08 15:28:19.898493,Completed,1419,5.0,0.0226
5303,74,88,plumbing,Shower drain is very slow and smells terrible.,2026-01-03 15:28:19.898493,Completed,195,3.0,0.4087
5304,434,106,carpentry,Kitchen cabinet hinges are broken.,2025-11-20 15:28:19.898493,Completed,298,4.0,0.0285
5305,206,76,air condition,AC is running but not cooling the room at all.,2025-05-01 15:28:19.898493,Completed,786,4.0,0.4155
5306,276,197,electrical,Need to install new LED light fixtures in the kitchen.,2025-08-05 15:28:19.898493,Completed,770,4.0,0.1584
5307,329,98,oven/cooker,"Oven temperature is inconsistent, burns food.",2026-01-01 15:28:19.898493,Completed,304,3.0,0.1356
5308,112,13,home cleaning,Weekly house cleaning service needed.,2025-04-09 15:28:19.898493,Completed,343,5.0,0.1445
5309,385,149,oven/cooker,Microwave turntable stopped spinning.,2025-04-27 15:28:19.898493,Completed,199,3.0,0.029
5310,392,129,fridge/freezer,"Auto-defrost not working, ice on back wall.",2026-02-26 15:28:19.898493,Completed,1072,4.0,0.3076
5311,454,50,electrical,Half the lights in the apartment went out suddenly.,2025-06-24 15:28:19.898493,Completed,1635,5.0,0.0343
5312,28,22,home cleaning,"Post-renovation deep cleaning, lots of dust.",2025-11-30 15:28:19.898493,Completed,952,5.0,0.0324
5313,21,182,painter,Textured wall finish for the bedroom.,2025-10-22 15:28:19.898493,Completed,1392,5.0,0.0188
5314,120,9,electrical,Half the lights in the apartment went out suddenly.,2025-11-28 15:28:19.898493,Completed,372,4.0,0.0251
5315,400,98,oven/cooker,Stove top electric coil needs replacement.,2025-09-03 15:28:19.898493,Canceled,0,,0.1472
5316,189,137,dish,"Receiver not picking up channels, needs configuration.",2026-02-01 15:28:19.898493,Canceled,0,,0.1466
5317,381,26,air condition,Need to install a new split unit in the bedroom.,2026-01-15 15:28:19.898493,Completed,1317,4.0,0.1719
5318,409,114,fan,Attic ventilation fan installation needed.,2025-07-29 15:28:19.898493,Canceled,0,,0.0569
5319,399,72,carpentry,Fixing a broken leg on the dining table.,2026-02-21 15:28:19.898493,Completed,346,3.0,0.0291
5320,233,102,fan,Need ventilation fan installed in windowless room.,2025-10-21 15:28:19.898493,Completed,896,5.0,0.3132
5321,85,155,home cleaning,"Upholstery and sofa cleaning, pet stains.",2025-08-27 15:28:19.898493,Completed,205,4.0,0.0458
5322,379,111,plumbing,"Need the water heater replaced, it's rusty and old.",2025-06-29 15:28:19.898493,Completed,345,4.0,0.0248
5323,414,136,fridge/freezer,"Auto-defrost not working, ice on back wall.",2026-02-14 15:28:19.898493,Completed,505,5.0,0.0375
5324,289,66,oven/cooker,"Cooker thermostat seems broken, overheating.",2025-10-31 15:28:19.898493,Completed,832,4.0,0.2784
5325,284,16,carpentry,"Front door lock mechanism is jammed, door won't open.",2025-06-15 15:28:19.898493,Canceled,0,,0.4016
5326,254,63,carpentry,Kitchen cabinet hinges are broken.,2026-02-26 15:28:19.898493,Completed,207,4.0,0.0453
5327,440,200,painter,"Ceiling has water stains, needs scraping and repainting.",2025-10-29 15:28:19.898493,Canceled,0,,0.271
5328,133,89,plumbing,My kitchen sink is leaking continuously.,2025-05-07 15:28:19.898493,Completed,600,5.0,0.0127
5329,426,188,electrical,Wall outlet stopped working and smells like burning.,2025-10-13 15:28:19.898493,Completed,1172,4.0,0.1584
5330,413,145,fan,"Ceiling fan stopped working, no rotation.",2026-02-24 15:28:19.898493,Completed,161,2.0,0.1364
5331,153,85,plumbing,"Bathroom pipe burst, flooding the floor!",2025-12-30 15:28:19.898493,Completed,524,4.0,0.0299
5332,434,161,carpentry,New office desk needs professional assembly.,2025-09-06 15:28:19.898493,Completed,158,4.0,0.0289
5333,44,195,dish,Satellite dish setup with receiver configuration.,2025-09-09 15:28:19.898493,Completed,224,3.0,0.065
5334,387,20,carpentry,New office desk needs professional assembly.,2025-08-18 15:28:19.898493,Completed,149,3.0,0.0128
5335,50,73,oven/cooker,Stove top electric coil needs replacement.,2025-09-15 15:28:19.898493,Completed,849,4.0,0.1005
5336,57,175,fan,Pedestal fan making grinding noise.,2026-01-23 15:28:19.898493,Completed,191,5.0,0.0379
5337,378,166,electrical,Need to rewire the living room for extra outlets.,2026-02-25 15:28:19.898493,Completed,873,5.0,0.0261
5338,277,114,fan,Attic ventilation fan installation needed.,2025-09-05 15:28:19.898493,Canceled,0,,0.1629
5339,182,200,painter,Minor wall touch-ups after furniture was moved.,2025-11-10 15:28:19.898493,Canceled,0,,0.3926
5340,355,169,electrical,Wall outlet stopped working and smells like burning.,2025-09-17 15:28:19.898493,Completed,586,4.0,0.0432
5341,291,114,fan,Attic ventilation fan installation needed.,2026-01-16 15:28:19.898493,Completed,756,5.0,0.0194
5342,77,67,plumbing,"Toilet is constantly running, wasting water.",2025-07-09 15:28:19.898493,Completed,842,4.0,0.1287
5343,139,19,carpentry,Wall-mounted bookshelf needs professional installation.,2025-12-03 15:28:19.898493,Canceled,0,,0.346
5344,244,49,electrical,Need to rewire the living room for extra outlets.,2026-02-27 15:28:19.898493,Canceled,0,,0.024
5345,292,190,carpentry,"Front door lock mechanism is jammed, door won't open.",2025-06-27 15:28:19.898493,Canceled,0,,0.1736
5346,436,58,plumbing,My kitchen sink is leaking continuously.,2025-07-11 15:28:19.898493,Completed,480,4.0,0.0903
5347,309,30,electrical,The fuse box keeps tripping when I turn on the AC.,2025-12-06 15:28:19.898493,Canceled,0,,0.0099
5348,448,45,oven/cooker,"Oven door won't close properly, heat escaping.",2025-06-12 15:28:19.898493,Canceled,0,,0.0431
5349,80,152,painter,Bathroom ceiling paint is peeling off.,2025-10-29 15:28:19.898493,Canceled,0,,0.3969
5350,498,13,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2025-09-16 15:28:19.898493,Completed,686,5.0,0.0281
5351,133,86,painter,Bathroom ceiling paint is peeling off.,2025-10-24 15:28:19.898493,Canceled,0,,0.0344
5352,429,134,fan,Pedestal fan making grinding noise.,2025-11-15 15:28:19.898493,Completed,221,4.0,0.035
5353,34,37,home cleaning,Oven and kitchen appliance cleaning needed.,2025-07-28 15:28:19.898493,Completed,748,5.0,0.0485
5354,144,133,plumbing,Need help installing a new washing machine drain.,2026-03-04 15:28:19.898493,Canceled,0,,0.045
5355,33,150,oven/cooker,"Oven not heating up, food stays raw.",2025-05-23 15:28:19.898493,Completed,946,5.0,0.0944
5356,425,63,carpentry,Kitchen cabinet hinges are broken.,2025-07-10 15:28:19.898493,Completed,207,4.0,0.0327
5357,446,24,dish,"Dish was damaged in wind storm, needs fixing.",2025-07-03 15:28:19.898493,Canceled,0,,0.0354
5358,242,101,dish,Run cable from dish to multiple rooms.,2025-09-04 15:28:19.898493,Completed,388,3.0,0.3974
5359,485,58,plumbing,"Toilet is constantly running, wasting water.",2026-02-08 15:28:19.898493,Canceled,0,,0.1642
5360,395,7,dish,Hide TV cables inside the wall for clean look.,2025-12-08 15:28:19.898493,Canceled,0,,0.0624
5361,12,51,painter,Front gate needs rust removal and repainting.,2025-09-20 15:28:19.898493,Canceled,0,,0.3066
5362,449,106,carpentry,Kitchen cabinet hinges are broken.,2025-10-21 15:28:19.898493,Completed,298,4.0,0.0345
5363,293,156,oven/cooker,"Gas cooker burner won't ignite, clicking sound.",2026-03-24 15:28:19.898493,Completed,741,5.0,0.0212
5364,58,29,dish,Hide TV cables inside the wall for clean look.,2025-07-27 15:28:19.898493,Completed,726,4.0,0.384
5365,56,81,electrical,Need to rewire the living room for extra outlets.,2025-10-23 15:28:19.898493,Completed,651,4.0,0.1049
5366,458,35,carpentry,Kitchen cabinet hinges are broken.,2025-11-12 15:28:19.898493,Completed,119,4.0,0.0392
5367,29,20,carpentry,Need custom shelves built for the living room.,2025-07-25 15:28:19.898493,Completed,298,3.0,0.0208
5368,253,67,plumbing,Shower drain is very slow and smells terrible.,2026-03-29 15:28:19.898493,Completed,842,5.0,0.0134
5369,15,107,fridge/freezer,Fridge compressor running but not cooling.,2025-10-27 15:28:19.898493,Canceled,0,,0.0334
5370,253,19,carpentry,Kitchen cabinet hinges are broken.,2025-04-19 15:28:19.898493,Canceled,0,,0.3488
5371,474,136,fridge/freezer,Ice maker producing small or hollow ice cubes.,2025-04-22 15:28:19.898493,Completed,1010,5.0,0.0566
5372,312,115,fan,Kitchen exhaust fan not pulling smoke out.,2025-06-30 15:28:19.898493,Canceled,0,,0.2853
5373,282,29,dish,Hide TV cables inside the wall for clean look.,2025-04-24 15:28:19.898493,Completed,726,4.0,0.3034
5374,343,69,dish,Mount a 65-inch TV on the bedroom wall.,2025-12-14 15:28:19.898493,Completed,241,3.0,0.3484
5375,263,38,plumbing,The water heater is making strange noises and water is cold.,2025-12-20 15:28:19.898493,Completed,921,5.0,0.0635
5376,228,5,painter,"Ceiling has water stains, needs scraping and repainting.",2025-04-06 15:28:19.898493,Completed,476,4.0,0.0529
5377,215,37,home cleaning,"Kitchen deep clean, grease buildup on surfaces.",2026-04-01 15:28:19.898493,Completed,374,5.0,0.1771
5378,452,45,oven/cooker,"Oven temperature is inconsistent, burns food.",2025-10-28 15:28:19.898493,Completed,386,3.0,0.0262
5379,125,191,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2025-11-20 15:28:19.898493,Completed,418,5.0,0.0194
5380,444,106,carpentry,Kitchen cabinet hinges are broken.,2026-01-30 15:28:19.898493,Completed,298,4.0,0.0367
5381,164,48,painter,Bathroom ceiling paint is peeling off.,2026-03-28 15:28:19.898493,Canceled,0,,0.0182
5382,107,194,fridge/freezer,"Auto-defrost not working, ice on back wall.",2026-01-07 15:28:19.898493,Completed,476,4.0,0.0428
5383,227,138,air condition,Annual AC maintenance and filter cleaning.,2026-02-05 15:28:19.898493,Canceled,0,,0.015
5384,452,122,air condition,Air conditioner is leaking water inside the house.,2026-02-16 15:28:19.898493,Completed,802,4.0,0.1532
5385,276,22,home cleaning,"Upholstery and sofa cleaning, pet stains.",2026-03-30 15:28:19.898493,Completed,476,5.0,0.012
5386,42,91,home cleaning,"Post-renovation deep cleaning, lots of dust.",2025-11-14 15:28:19.898493,Canceled,0,,0.0232
5387,499,22,home cleaning,"Carpet cleaning, multiple rooms, heavy stains.",2025-08-14 15:28:19.898493,Completed,952,5.0,0.0775
5388,478,73,oven/cooker,"Oven temperature is inconsistent, burns food.",2026-03-31 15:28:19.898493,Completed,566,4.0,0.0234
5389,334,174,painter,Decorative accent wall with two-tone color.,2025-05-28 15:28:19.898493,Completed,645,3.0,0.1423
5390,311,136,fridge/freezer,Fridge leaking water inside on the shelves.,2025-08-11 15:28:19.898493,Completed,1010,5.0,0.0222
5391,410,40,home cleaning,Need a full apartment cleaning this weekend.,2026-03-21 15:28:19.898493,Completed,299,5.0,0.0354
5392,465,76,air condition,Air conditioner gas recharge needed.,2025-06-27 15:28:19.898493,Completed,786,5.0,0.4145
5393,167,20,carpentry,Need custom shelves built for the living room.,2026-01-01 15:28:19.898493,Canceled,0,,0.1516
5394,330,43,fan,Bathroom exhaust fan is very noisy.,2026-02-25 15:28:19.898493,Completed,496,4.0,0.3312
5395,449,95,plumbing,The kitchen drain is clogged and water backs up.,2025-12-19 15:28:19.898493,Completed,348,3.0,0.2577
5396,172,131,painter,Fill holes and repaint where old shelves were mounted.,2025-12-17 15:28:19.898493,Completed,180,3.0,0.1301
5397,26,73,oven/cooker,Microwave sparking inside when turned on.,2026-01-09 15:28:19.898493,Completed,566,4.0,0.0912
5398,339,127,carpentry,New office desk needs professional assembly.,2025-08-31 15:28:19.898493,Completed,600,5.0,0.1041
5399,51,99,dish,Satellite dish setup with receiver configuration.,2026-03-28 15:28:19.898493,Completed,568,4.0,0.0423
5400,25,157,fridge/freezer,Refrigerator makes loud humming noise.,2026-01-24 15:28:19.898493,Completed,636,4.0,0.4127
5401,26,5,painter,Front gate needs rust removal and repainting.,2026-01-24 15:28:19.898493,Completed,714,4.0,0.1425
5402,395,7,dish,Hide TV cables inside the wall for clean look.,2025-09-18 15:28:19.898493,Completed,236,3.0,0.0624
5403,72,94,plumbing,Need help installing a new washing machine drain.,2025-08-20 15:28:19.898493,Completed,332,3.0,0.1661
5404,39,34,air condition,Split unit filter and coil cleaning.,2026-01-07 15:28:19.898493,Completed,422,4.0,0.0541
5405,122,118,fan,"Ceiling fan stopped working, no rotation.",2026-02-16 15:28:19.898493,Canceled,0,,0.0338
5406,453,151,air condition,Air conditioner gas recharge needed.,2025-06-05 15:28:19.898493,Completed,518,4.0,0.1315
5407,194,167,plumbing,My kitchen sink is leaking continuously.,2025-11-04 15:28:19.898493,Completed,912,4.0,0.1422
5408,434,106,carpentry,"Front door lock mechanism is jammed, door won't open.",2025-10-04 15:28:19.898493,Completed,298,4.0,0.0285
5409,301,48,painter,Front gate needs rust removal and repainting.,2025-08-25 15:28:19.898493,Completed,1293,5.0,0.1535
5410,180,122,air condition,"AC making loud noise, needs servicing.",2025-10-05 15:28:19.898493,Completed,802,4.0,0.1321
5411,312,116,painter,Fill holes and repaint where old shelves were mounted.,2025-07-02 15:28:19.898493,Completed,936,5.0,0.02
5412,356,15,carpentry,Kitchen cabinet hinges are broken.,2025-12-29 15:28:19.898493,Completed,214,3.0,0.4084
5413,333,102,fan,Pedestal fan making grinding noise.,2025-09-01 15:28:19.898493,Completed,896,4.0,0.0591
5414,207,134,fan,Need to install a new ceiling fan in the bedroom.,2025-05-29 15:28:19.898493,Completed,442,4.0,0.013
5415,487,141,carpentry,Need custom shelves built for the living room.,2025-08-16 15:28:19.898493,Canceled,0,,0.0419
5416,25,122,air condition,Air conditioner is leaking water inside the house.,2025-09-03 15:28:19.898493,Completed,1203,4.0,0.1642
5417,453,151,air condition,AC is running but not cooling the room at all.,2026-01-03 15:28:19.898493,Completed,777,4.0,0.1315
5418,106,107,fridge/freezer,Ice maker in the fridge stopped working.,2025-09-14 15:28:19.898493,Completed,324,3.0,0.0172
5419,87,92,fan,Pedestal fan making grinding noise.,2025-08-08 15:28:19.898493,Completed,183,4.0,0.0486
5420,405,45,oven/cooker,"Oven temperature is inconsistent, burns food.",2025-08-20 15:28:19.898493,Canceled,0,,0.0301
5421,403,155,home cleaning,Deep cleaning before moving into a new apartment.,2025-12-23 15:28:19.898493,Canceled,0,,0.0325
5422,147,182,painter,Minor wall touch-ups after furniture was moved.,2025-04-29 15:28:19.898493,Completed,464,5.0,0.0987
5423,353,54,oven/cooker,Microwave sparking inside when turned on.,2025-04-20 15:28:19.898493,Canceled,0,,0.3499
5424,457,8,home cleaning,Move-in cleaning and sanitization for new home.,2025-08-25 15:28:19.898493,Canceled,0,,0.1627
5425,227,83,electrical,Need to rewire the living room for extra outlets.,2025-05-08 15:28:19.898493,Completed,801,5.0,0.0404
